,year_of_purchase,date_of_purchase,type,og_nr,wc_nr,product,amount_in_kg,price_per_kg,total_payment_usd
9115,2020,2020-07-23,og,3463.0,,Rosella (subdariffa) petals (org),94.0,1.1,103.4
9443,2020,2020-07-23,og,3463.0,,Rosella (subdariffa) petals (org),113.9,1.1,125.29
9522,2020,2020-09-26,og,3463.0,,Strophanthus (kombe) seed (con),8.0,10.8,84.0
9647,2021,2021-12-07,og,3463.0,,Rosella (subdariffa) petals (org),130.3,1.1,143.0
10024,2022,2022-08-07,og,3463.0,,Rosella (subdariffa) petals (org),100.0,1.1,111.0
10616,2022,2022-08-23,og,3463.0,,Rosella (subdariffa) petals (org),125.0,1.1,138.0
10283,2022,2022-12-07,og,3463.0,,Rosella (subdariffa) petals (org),75.0,1.1,83.0
6669,2016,2016-07-20,og,3671.0,,Rosella (subdariffa) petals (org),162.4,1.1,179.0
7328,2017,2017-07-13,og,3671.0,,Rosella (subdariffa) petals (org),45.9,1.1,50.0
8286,2018,2018-07-16,og,3671.0,,Rosella (subdariffa) petals (org),42.0,1.1,46.2
8366,2018,2018-08-13,og,3671.0,,Rosella (subdariffa) seed (org),13.0,0.5,6.5
8991,2019,2019-09-13,og,3671.0,,Rosella (subdariffa) petals (org),14.7,15.0,220.5
9063,2020,2020-07-25,og,3671.0,,Rosella (subdariffa) petals (org),6.8,1.1,7.48
9585,2021,2021-08-27,og,3671.0,,Rosella (subdariffa) petals (org),21.9,1.1,24.0
10364,2022,2022-07-15,og,3671.0,,Rosella (subdariffa) petals (org),91.0,1.1,100.0
10434,2022,2022-09-27,og,3671.0,,Rosella (subdariffa) petals (org),67.0,1.1,74.0
7354,2017,2017-07-13,og,3672.0,,Rosella (subdariffa) petals (org),14.5,1.1,16.0
10479,2022,2022-08-26,og,3672.0,,Rosella (subdariffa) petals (org),17.0,1.1,19.0
6670,2016,2016-07-20,og,3674.0,,Rosella (subdariffa) petals (org),132.0,1.1,145.0
7321,2017,2017-07-13,og,3674.0,,Rosella (subdariffa) petals (org),49.3,1.1,54.0
7363,2017,2017-07-13,og,3674.0,,Rosella (subdariffa) seed (org),7.0,0.5,4.0
8285,2018,2018-07-16,og,3674.0,,Rosella (subdariffa) petals (org),106.0,1.1,116.6
8296,2018,2018-07-16,og,3674.0,,Rosella (subdariffa) petals (org),2.0,1.1,2.0
8362,2018,2018-08-13,og,3674.0,,Rosella (subdariffa) seed (org),39.0,0.5,19.5
8294,2018,2018-07-16,og,3675.0,,Rosella (subdariffa) petals (org),37.0,1.1,40.7
8365,2018,2018-08-13,og,3675.0,,Rosella (subdariffa) seed (org),14.0,0.5,7.0
8989,2019,2019-09-13,og,3675.0,,Rosella (subdariffa) petals (org),35.0,15.0,471.0
9065,2020,2020-07-25,og,3675.0,,Rosella (subdariffa) petals (org),20.6,1.1,22.66
9240,2020,2020-07-25,og,3675.0,,Rosella (subdariffa) petals (org),16.5,1.1,18.15
9241,2020,2020-07-25,og,3675.0,,Rosella (subdariffa) petals (org),12.9,1.1,14.19
9242,2020,2020-07-25,og,3675.0,,Rosella (subdariffa) petals (org),22.8,1.1,25.08
9586,2021,2021-08-27,og,3675.0,,Rosella (subdariffa) petals (org),58.9,1.1,65.0
10368,2022,2022-07-15,og,3675.0,,Rosella (subdariffa) petals (org),171.0,1.1,188.0
10480,2022,2022-08-26,og,3675.0,,Rosella (subdariffa) petals (org),62.0,1.1,68.0
7343,2017,2017-07-13,og,3676.0,,Rosella (subdariffa) petals (org),27.0,1.1,29.0
8305,2018,2018-07-16,og,3676.0,,Rosella (subdariffa) petals (org),29.0,1.1,31.9
8965,2019,2019-09-13,og,3676.0,,Rosella (subdariffa) petals (org),51.5,15.0,718.5
9245,2020,2020-07-25,og,3676.0,,Rosella (subdariffa) petals (org),97.5,1.1,107.25
9563,2021,2021-08-27,og,3676.0,,Rosella (subdariffa) petals (org),61.5,1.1,63.0
10347,2022,2022-07-15,og,3676.0,,Rosella (subdariffa) petals (org),213.0,1.1,243.0
10466,2022,2022-08-22,og,3676.0,,Rosella (subdariffa) petals (org),50.0,1.1,55.0
6671,2016,2016-07-20,og,3677.0,,Rosella (subdariffa) petals (org),74.8,1.1,82.0
7325,2017,2017-07-13,og,3677.0,,Rosella (subdariffa) petals (org),10.8,1.1,12.0
7760,2017,2017-10-08,og,3677.0,,Rosella (subdariffa) petals (org),61.46,1.0,68.0
9559,2021,2021-08-27,og,3677.0,,Rosella (subdariffa) petals (org),30.0,1.1,33.0
10338,2022,2022-07-15,og,3677.0,,Rosella (subdariffa) petals (org),103.0,1.1,113.0
7338,2017,2017-07-13,og,3678.0,,Rosella (subdariffa) petals (org),40.7,1.1,45.0
8297,2018,2018-07-16,og,3678.0,,Rosella (subdariffa) petals (org),19.0,1.1,20.9
8359,2018,2018-08-13,og,3678.0,,Rosella (subdariffa) seed (org),9.0,0.5,4.5
8992,2019,2019-09-13,og,3678.0,,Rosella (subdariffa) petals (org),4.7,15.0,70.5
9060,2020,2020-07-25,og,3678.0,,Rosella (subdariffa) petals (org),24.9,1.1,27.39
9061,2020,2020-07-25,og,3678.0,,Rosella (subdariffa) petals (org),3.9,1.1,4.29
9243,2020,2020-07-25,og,3678.0,,Rosella (subdariffa) petals (org),28.2,1.1,31.02
9244,2020,2020-07-25,og,3678.0,,Rosella (subdariffa) petals (org),10.3,1.1,11.33
9581,2021,2021-08-27,og,3678.0,,Rosella (subdariffa) petals (org),8.4,1.1,9.0
10365,2022,2022-07-15,og,3678.0,,Rosella (subdariffa) petals (org),62.0,1.1,68.0
7359,2017,2017-07-13,og,3679.0,,Rosella (subdariffa) petals (org),53.0,1.1,58.0
8299,2018,2018-07-16,og,3679.0,,Rosella (subdariffa) petals (org),88.0,1.1,96.8
9560,2021,2021-08-27,og,3679.0,,Rosella (subdariffa) petals (org),57.8,1.1,64.0
10437,2022,2022-04-10,og,3679.0,,Rosella (subdariffa) petals (org),63.0,1.1,69.0
6672,2016,2016-07-20,og,3680.0,,Rosella (subdariffa) petals (org),80.0,1.1,88.0
7322,2017,2017-07-13,og,3680.0,,Rosella (subdariffa) petals (org),30.7,1.1,34.0
7367,2017,2017-07-13,og,3680.0,,Rosella (subdariffa) seed (org),2.0,0.5,1.0
8288,2018,2018-07-16,og,3680.0,,Rosella (subdariffa) petals (org),20.0,1.1,22.0
8987,2019,2019-09-13,og,3680.0,,Rosella (subdariffa) petals (org),95.6,15.0,1353.0
9064,2020,2020-07-25,og,3680.0,,Rosella (subdariffa) petals (org),39.0,1.1,42.9
9580,2021,2021-08-27,og,3680.0,,Rosella (subdariffa) petals (org),16.4,1.1,18.0
10367,2022,2022-07-15,og,3680.0,,Rosella (subdariffa) petals (org),146.0,1.1,161.0
6674,2016,2016-07-20,og,3682.0,,Rosella (subdariffa) petals (org),86.6,1.1,95.0
7337,2017,2017-07-13,og,3682.0,,Rosella (subdariffa) petals (org),1.9,1.1,2.0
7351,2017,2017-07-13,og,3683.0,,Rosella (subdariffa) petals (org),26.1,1.1,29.0
7375,2017,2017-07-13,og,3683.0,,Rosella (subdariffa) seed (org),1.9,0.5,1.0
8293,2018,2018-07-16,og,3683.0,,Rosella (subdariffa) petals (org),18.0,1.1,19.8
8986,2019,2019-09-13,og,3683.0,,Rosella (subdariffa) petals (org),172.7,15.0,2482.0
9056,2020,2020-07-25,og,3683.0,,Rosella (subdariffa) petals (org),18.9,1.1,18.99
9057,2020,2020-07-25,og,3683.0,,Rosella (subdariffa) petals (org),8.5,1.1,9.35
9584,2021,2021-08-27,og,3683.0,,Rosella (subdariffa) petals (org),5.0,1.1,6.0
10361,2022,2022-07-15,og,3683.0,,Rosella (subdariffa) petals (org),119.0,1.1,131.0
10435,2022,2022-09-27,og,3683.0,,Rosella (subdariffa) petals (org),90.0,1.1,91.0
7352,2017,2017-07-13,og,3684.0,,Rosella (subdariffa) petals (org),39.9,1.1,44.0
7372,2017,2017-07-13,og,3684.0,,Rosella (subdariffa) seed (org),4.6,0.5,2.0
8292,2018,2018-07-16,og,3684.0,,Rosella (subdariffa) petals (org),26.0,1.1,28.6
8368,2018,2018-08-13,og,3684.0,,Rosella (subdariffa) seed (org),4.0,0.5,2.0
8988,2019,2019-09-13,og,3684.0,,Rosella (subdariffa) petals (org),61.0,15.0,888.0
9053,2020,2020-07-25,og,3684.0,,Rosella (subdariffa) petals (org),24.1,1.1,22.01
9054,2020,2020-07-25,og,3684.0,,Rosella (subdariffa) petals (org),3.6,1.1,3.96
9055,2020,2020-07-25,og,3684.0,,Rosella (subdariffa) petals (org),21.3,1.1,23.43
9579,2021,2021-08-27,og,3684.0,,Rosella (subdariffa) petals (org),64.0,1.1,71.0
9587,2021,2021-08-27,og,3684.0,,Rosella (subdariffa) petals (org),93.0,1.1,102.0
9972,2021,2021-10-10,og,3684.0,,Strophanthus (kombe) seed (con),39.0,10.5,410.0
10360,2022,2022-07-15,og,3684.0,,Rosella (subdariffa) petals (org),181.0,1.1,199.0
7353,2017,2017-07-13,og,3685.0,,Rosella (subdariffa) petals (org),50.0,1.1,55.0
7371,2017,2017-07-13,og,3685.0,,Rosella (subdariffa) seed (org),6.9,0.5,3.0
8291,2018,2018-07-16,og,3685.0,,Rosella (subdariffa) petals (org),39.0,1.1,42.9
8990,2019,2019-09-13,og,3685.0,,Rosella (subdariffa) petals (org),70.2,15.0,999.0
9058,2020,2020-07-25,og,3685.0,,Rosella (subdariffa) petals (org),14.8,1.1,16.28
9059,2020,2020-07-25,og,3685.0,,Rosella (subdariffa) petals (org),10.3,1.1,11.33
9583,2021,2021-08-27,og,3685.0,,Rosella (subdariffa) petals (org),5.0,1.1,6.0
10363,2022,2022-07-15,og,3685.0,,Rosella (subdariffa) petals (org),477.0,1.1,525.0
7336,2017,2017-07-13,og,3686.0,,Rosella (subdariffa) petals (org),70.2,1.1,77.22
7373,2017,2017-07-13,og,3686.0,,Rosella (subdariffa) seed (org),7.6,0.5,4.0
8287,2018,2018-07-16,og,3686.0,,Rosella (subdariffa) petals (org),40.0,1.1,44.0
8358,2018,2018-08-13,og,3686.0,,Rosella (subdariffa) seed (org),11.0,0.5,5.5
8993,2019,2019-09-13,og,3686.0,,Rosella (subdariffa) petals (org),128.1,15.0,1867.5
9062,2020,2020-07-25,og,3686.0,,Rosella (subdariffa) petals (org),6.2,1.1,6.82
10366,2022,2022-07-15,og,3686.0,,Rosella (subdariffa) petals (org),149.0,1.1,164.0
10478,2022,2022-08-26,og,3686.0,,Rosella (subdariffa) petals (org),34.0,1.1,37.0
6677,2016,2016-07-20,og,3687.0,,Rosella (subdariffa) petals (org),98.7,1.1,109.0
7330,2017,2017-07-13,og,3687.0,,Rosella (subdariffa) petals (org),19.3,1.1,21.0
8290,2018,2018-07-16,og,3687.0,,Rosella (subdariffa) petals (org),34.0,1.1,37.4
8985,2019,2019-09-13,og,3687.0,,Rosella (subdariffa) petals (org),32.3,15.0,403.5
9066,2020,2020-07-25,og,3687.0,,Rosella (subdariffa) petals (org),10.5,1.1,11.55
6673,2016,2016-07-20,og,3689.0,,Rosella (subdariffa) petals (org),82.5,1.1,91.0
7327,2017,2017-07-13,og,3689.0,,Rosella (subdariffa) petals (org),31.8,1.1,35.0
7364,2017,2017-07-13,og,3689.0,,Rosella (subdariffa) seed (org),3.2,0.5,2.0
8300,2018,2018-07-16,og,3689.0,,Rosella (subdariffa) petals (org),13.0,1.1,14.3
8363,2018,2018-08-13,og,3689.0,,Rosella (subdariffa) seed (org),5.0,0.5,2.5
8962,2019,2019-09-13,og,3689.0,,Rosella (subdariffa) petals (org),14.6,15.0,165.0
9067,2020,2020-07-25,og,3689.0,,Rosella (subdariffa) petals (org),57.7,1.1,60.77
10438,2022,2022-04-10,og,3689.0,,Rosella (subdariffa) petals (org),47.0,1.1,52.0
10344,2022,2022-07-15,og,3689.0,,Rosella (subdariffa) petals (org),215.0,1.1,237.0
10463,2022,2022-08-26,og,3689.0,,Rosella (subdariffa) petals (org),79.0,1.1,87.0
6663,2016,2016-07-20,og,3763.0,,Rosella (subdariffa) petals (org),43.5,1.1,48.0
7739,2017,2017-09-08,og,3763.0,,Rosella (subdariffa) petals (org),24.49,1.1,27.0
8263,2018,2018-07-16,og,3763.0,,Rosella (subdariffa) petals (org),46.0,1.1,50.6
9010,2019,2019-09-14,og,3763.0,,Rosella (subdariffa) petals (org),19.1,15.0,205.0
9252,2020,2020-07-27,og,3763.0,,Rosella (subdariffa) petals (org),87.6,1.1,90.96
9917,2021,2021-07-16,og,3763.0,,Rosella (subdariffa) petals (org),163.1,1.1,179.0
9918,2021,2021-07-16,og,3763.0,,Rosella (subdariffa) petals (org),142.9,1.1,157.0
6664,2016,2016-07-20,og,3764.0,,Rosella (subdariffa) petals (org),35.1,1.1,39.0
7758,2017,2017-09-08,og,3764.0,,Rosella (subdariffa) petals (org),25.65,1.1,28.0
6665,2016,2016-07-20,og,3765.0,,Rosella (subdariffa) petals (org),21.8,1.1,24.0
7753,2017,2017-09-08,og,3765.0,,Rosella (subdariffa) petals (org),45.48,1.1,50.0
8998,2019,2019-09-14,og,3765.0,,Rosella (subdariffa) petals (org),21.7,15.0,325.5
10447,2022,2022-05-10,og,3765.0,,Rosella (subdariffa) petals (org),39.0,1.1,43.0
6666,2016,2016-07-20,og,3767.0,,Rosella (subdariffa) petals (org),140.1,1.1,154.0
7370,2017,2017-07-13,og,3767.0,,Rosella (subdariffa) seed (org),7.3,0.5,4.0
7755,2017,2017-09-08,og,3767.0,,Rosella (subdariffa) petals (org),177.78,1.1,195.0
8271,2018,2018-07-16,og,3767.0,,Rosella (subdariffa) petals (org),265.1,1.1,291.61
9014,2019,2019-09-14,og,3767.0,,Rosella (subdariffa) petals (org),112.9,15.0,1693.5
9117,2020,2020-07-27,og,3767.0,,Rosella (subdariffa) petals (org),95.3,1.1,103.03
9502,2020,2020-07-27,og,3767.0,,Rosella (subdariffa) petals (org),19.9,1.1,21.89
9503,2020,2020-07-27,og,3767.0,,Rosella (subdariffa) petals (org),23.3,1.1,25.63
9504,2020,2020-07-27,og,3767.0,,Rosella (subdariffa) petals (org),4.3,1.1,4.73
10308,2022,2022-07-13,og,3767.0,,Rosella (subdariffa) petals (org),142.0,1.1,156.0
6667,2016,2016-07-20,og,3768.0,,Rosella (subdariffa) petals (org),35.6,1.1,39.0
7748,2017,2017-09-08,og,3768.0,,Rosella (subdariffa) petals (org),13.55,1.1,15.0
9038,2019,2019-09-14,og,3768.0,,Rosella (subdariffa) petals (org),38.1,8.0,287.28
9050,2019,2019-10-30,og,3768.0,,Rosella (subdariffa) petals (org),38.1,15.0,284.5
9118,2020,2020-07-27,og,3768.0,,Rosella (subdariffa) petals (org),7.3,1.1,8.03
9122,2020,2020-07-27,og,3768.0,,Rosella (subdariffa) petals (org),75.2,1.1,80.02
9923,2021,2021-07-16,og,3768.0,,Rosella (subdariffa) petals (org),58.8,1.1,65.0
10306,2022,2022-07-13,og,3768.0,,Rosella (subdariffa) petals (org),45.0,1.1,50.0
10319,2022,2022-07-13,og,3768.0,,Rosella (subdariffa) petals (org),219.0,1.1,241.0
6668,2016,2016-07-20,og,3769.0,,Rosella (subdariffa) petals (org),98.8,1.1,109.0
7749,2017,2017-09-08,og,3769.0,,Rosella (subdariffa) petals (org),17.5,1.1,19.0
8266,2018,2018-07-16,og,3769.0,,Rosella (subdariffa) petals (org),25.0,1.1,27.5
8996,2019,2019-09-14,og,3769.0,,Rosella (subdariffa) petals (org),75.5,15.0,1051.0
9260,2020,2020-07-27,og,3769.0,,Rosella (subdariffa) petals (org),13.2,1.1,14.52
9930,2021,2021-07-16,og,3769.0,,Rosella (subdariffa) petals (org),14.3,1.1,16.0
10448,2022,2022-05-10,og,3769.0,,Rosella (subdariffa) petals (org),72.0,1.1,79.0
7742,2017,2017-09-08,og,3772.0,,Rosella (subdariffa) petals (org),9.23,1.1,10.0
8280,2018,2018-07-16,og,3772.0,,Rosella (subdariffa) petals (org),147.6,1.1,162.36
9027,2019,2019-09-14,og,3772.0,,Rosella (subdariffa) petals (org),15.6,15.0,234.0
9351,2020,2020-07-27,og,3772.0,,Rosella (subdariffa) petals (org),13.2,1.1,14.52
9909,2021,2021-07-14,og,3772.0,,Rosella (subdariffa) petals (org),74.6,1.1,82.0
10330,2022,2022-07-13,og,3772.0,,Rosella (subdariffa) petals (org),204.0,1.1,224.0
10433,2022,2022-09-27,og,3772.0,,Rosella (subdariffa) petals (org),93.0,1.1,102.0
7358,2017,2017-07-13,og,3775.0,,Rosella (subdariffa) petals (org),25.1,1.1,28.0
8306,2018,2018-07-16,og,3775.0,,Rosella (subdariffa) petals (org),8.0,1.1,8.8
6675,2016,2016-07-20,og,3776.0,,Rosella (subdariffa) petals (org),40.4,1.1,44.0
7326,2017,2017-07-13,og,3776.0,,Rosella (subdariffa) petals (org),29.09,1.1,32.0
7365,2017,2017-07-13,og,3776.0,,Rosella (subdariffa) seed (org),2.3,0.5,1.0
9246,2020,2020-07-25,og,3776.0,,Rosella (subdariffa) petals (org),48.0,1.1,52.8
10349,2022,2022-07-15,og,3776.0,,Rosella (subdariffa) petals (org),126.0,1.1,139.0
10470,2022,2022-08-22,og,3776.0,,Rosella (subdariffa) petals (org),38.0,1.1,42.0
6676,2016,2016-07-20,og,3777.0,,Rosella (subdariffa) petals (org),77.6,1.1,85.0
8981,2019,2019-09-13,og,3777.0,,Rosella (subdariffa) petals (org),23.0,15.0,291.0
9247,2020,2020-07-25,og,3777.0,,Rosella (subdariffa) petals (org),67.1,1.1,72.01
9564,2021,2021-08-27,og,3777.0,,Rosella (subdariffa) petals (org),13.4,1.1,15.0
10351,2022,2022-07-15,og,3777.0,,Rosella (subdariffa) petals (org),98.0,1.1,108.0
10469,2022,2022-08-22,og,3777.0,,Rosella (subdariffa) petals (org),63.0,1.1,69.0
7320,2017,2017-07-13,og,3778.0,,Rosella (subdariffa) petals (org),22.23,1.1,24.0
8282,2018,2018-07-16,og,3778.0,,Rosella (subdariffa) petals (org),6.0,1.1,6.0
8966,2019,2019-09-13,og,3778.0,,Rosella (subdariffa) petals (org),21.5,15.0,214.5
9248,2020,2020-07-25,og,3778.0,,Rosella (subdariffa) petals (org),51.8,1.1,55.18
9566,2021,2021-08-27,og,3778.0,,Rosella (subdariffa) petals (org),38.2,1.1,42.0
10352,2022,2022-07-15,og,3778.0,,Rosella (subdariffa) petals (org),125.0,1.1,138.0
10467,2022,2022-08-22,og,3778.0,,Rosella (subdariffa) petals (org),88.0,1.1,97.0
6684,2016,2016-07-20,og,3779.0,,Rosella (subdariffa) petals (org),22.6,1.1,25.0
7331,2017,2017-07-13,og,3779.0,,Rosella (subdariffa) petals (org),12.0,1.1,13.0
8361,2018,2018-08-13,og,3779.0,,Rosella (subdariffa) seed (org),16.0,0.5,8.0
8958,2019,2019-09-13,og,3779.0,,Rosella (subdariffa) petals (org),154.2,15.0,2124.0
8983,2019,2019-09-13,og,3779.0,,Rosella (subdariffa) petals (org),38.1,15.0,517.5
9068,2020,2020-07-25,og,3779.0,,Rosella (subdariffa) petals (org),100.4,1.1,107.74
9249,2020,2020-07-25,og,3779.0,,Rosella (subdariffa) petals (org),33.5,1.1,34.15
9567,2021,2021-08-27,og,3779.0,,Rosella (subdariffa) petals (org),33.0,1.1,36.0
10341,2022,2022-07-15,og,3779.0,,Rosella (subdariffa) petals (org),110.0,1.1,121.0
10462,2022,2022-08-26,og,3779.0,,Rosella (subdariffa) petals (org),35.0,1.1,39.0
6733,2016,2016-07-22,og,3782.0,,Rosella (subdariffa) petals (org),75.0,1.1,83.0
7329,2017,2017-07-13,og,3782.0,,Rosella (subdariffa) petals (org),18.9,1.1,21.0
7376,2017,2017-07-13,og,3782.0,,Rosella (subdariffa) seed (org),1.56,0.5,1.0
8979,2019,2019-09-13,og,3782.0,,Rosella (subdariffa) petals (org),13.5,15.0,148.5
9250,2020,2020-07-25,og,3782.0,,Rosella (subdariffa) petals (org),58.3,1.1,60.53
9568,2021,2021-08-27,og,3782.0,,Rosella (subdariffa) petals (org),23.9,1.1,26.0
10354,2022,2022-07-15,og,3782.0,,Rosella (subdariffa) petals (org),80.0,1.1,88.0
6678,2016,2016-07-20,og,3785.0,,Rosella (subdariffa) petals (org),76.6,1.1,84.0
7357,2017,2017-07-13,og,3785.0,,Rosella (subdariffa) petals (org),18.5,1.1,23.0
7711,2017,2017-09-08,og,3785.0,,Rosella (subdariffa) petals (org),7.28,1.1,8.0
7356,2017,2017-07-13,og,3786.0,,Rosella (subdariffa) petals (org),5.5,1.1,6.0
8980,2019,2019-09-13,og,3786.0,,Rosella (subdariffa) petals (org),33.1,15.0,415.5
9191,2020,2020-07-25,og,3786.0,,Rosella (subdariffa) petals (org),37.3,1.1,38.33
9569,2021,2021-08-27,og,3786.0,,Rosella (subdariffa) petals (org),39.2,1.1,43.0
10348,2022,2022-07-15,og,3786.0,,Rosella (subdariffa) petals (org),353.0,1.1,388.0
6685,2016,2016-07-20,og,3788.0,,Rosella (subdariffa) petals (org),30.9,1.1,34.0
7324,2017,2017-07-13,og,3788.0,,Rosella (subdariffa) petals (org),62.72,1.1,69.0
9192,2020,2020-07-25,og,3788.0,,Rosella (subdariffa) petals (org),24.9,1.1,25.59
9571,2021,2021-08-27,og,3788.0,,Rosella (subdariffa) petals (org),56.0,1.1,62.0
9573,2021,2021-08-27,og,3788.0,,Rosella (subdariffa) petals (org),40.1,1.1,44.0
7350,2017,2017-07-13,og,3789.0,,Rosella (subdariffa) petals (org),60.8,1.1,67.0
8298,2018,2018-07-16,og,3789.0,,Rosella (subdariffa) petals (org),39.0,1.1,42.9
8360,2018,2018-08-13,og,3789.0,,Rosella (subdariffa) seed (org),8.0,0.5,4.0
8959,2019,2019-09-13,og,3789.0,,Rosella (subdariffa) petals (org),94.5,15.0,4174.5
9200,2020,2020-07-25,og,3789.0,,Rosella (subdariffa) petals (org),157.6,1.1,167.96
9554,2021,2021-08-27,og,3789.0,,Rosella (subdariffa) petals (org),85.0,1.1,94.0
9948,2021,2021-10-20,og,3789.0,,Rosella (subdariffa) petals (org),82.0,1.1,90.0
10373,2022,2022-03-08,og,3789.0,,Rosella (subdariffa) petals (org),148.0,1.1,163.0
10336,2022,2022-07-15,og,3789.0,,Rosella (subdariffa) petals (org),304.0,1.1,334.0
10461,2022,2022-08-26,og,3789.0,,Rosella (subdariffa) petals (org),71.0,1.1,78.0
6679,2016,2016-07-20,og,3790.0,,Rosella (subdariffa) petals (org),46.8,1.1,52.0
7342,2017,2017-07-13,og,3790.0,,Rosella (subdariffa) petals (org),38.1,1.1,41.0
7361,2017,2017-07-13,og,3790.0,,Rosella (subdariffa) seed (org),8.5,0.5,4.0
8302,2018,2018-07-16,og,3790.0,,Rosella (subdariffa) petals (org),2.0,1.1,2.0
8964,2019,2019-09-13,og,3790.0,,Rosella (subdariffa) petals (org),46.6,15.0,618.0
9069,2020,2020-07-25,og,3790.0,,Rosella (subdariffa) petals (org),87.8,1.1,91.18
9557,2021,2021-08-27,og,3790.0,,Rosella (subdariffa) petals (org),39.3,1.1,43.0
10439,2022,2022-04-10,og,3790.0,,Rosella (subdariffa) petals (org),85.0,1.1,94.0
10340,2022,2022-07-15,og,3790.0,,Rosella (subdariffa) petals (org),248.0,1.1,273.0
10464,2022,2022-08-26,og,3790.0,,Rosella (subdariffa) petals (org),49.0,1.1,54.0
7323,2017,2017-07-13,og,3791.0,,Rosella (subdariffa) petals (org),46.36,1.1,51.0
7368,2017,2017-07-13,og,3791.0,,Rosella (subdariffa) seed (org),1.5,0.5,1.0
8289,2018,2018-07-16,og,3791.0,,Rosella (subdariffa) petals (org),19.0,1.1,20.9
8956,2019,2019-09-13,og,3791.0,,Rosella (subdariffa) petals (org),47.9,15.0,691.5
8957,2019,2019-09-13,og,3791.0,,Rosella (subdariffa) petals (org),32.8,15.0,222.0
9204,2020,2020-07-25,og,3791.0,,Rosella (subdariffa) petals (org),106.6,1.1,114.56
9558,2021,2021-08-27,og,3791.0,,Rosella (subdariffa) petals (org),34.0,1.1,37.0
10337,2022,2022-07-15,og,3791.0,,Rosella (subdariffa) petals (org),258.0,1.1,284.0
10465,2022,2022-08-26,og,3791.0,,Rosella (subdariffa) petals (org),74.0,1.1,81.0
6680,2016,2016-07-20,og,3793.0,,Rosella (subdariffa) petals (org),88.9,1.1,98.0
7340,2017,2017-07-13,og,3793.0,,Rosella (subdariffa) petals (org),26.2,1.1,29.0
7369,2017,2017-07-13,og,3793.0,,Rosella (subdariffa) seed (org),2.4,0.5,1.0
8304,2018,2018-07-16,og,3793.0,,Rosella (subdariffa) petals (org),12.0,1.1,13.2
8955,2019,2019-09-13,og,3793.0,,Rosella (subdariffa) petals (org),136.7,15.0,1834.5
8995,2019,2019-09-13,og,3793.0,,Rosella (subdariffa) petals (org),54.6,15.0,819.0
9070,2020,2020-07-25,og,3793.0,,Rosella (subdariffa) petals (org),86.9,1.1,87.49
9555,2021,2021-08-27,og,3793.0,,Rosella (subdariffa) petals (org),60.0,1.1,65.0
10440,2022,2022-04-10,og,3793.0,,Rosella (subdariffa) petals (org),52.0,1.1,57.0
10342,2022,2022-07-15,og,3793.0,,Rosella (subdariffa) petals (org),159.0,1.1,175.0
6681,2016,2016-07-20,og,3794.0,,Rosella (subdariffa) petals (org),59.5,1.1,65.0
7344,2017,2017-07-13,og,3794.0,,Rosella (subdariffa) petals (org),34.4,1.1,35.0
8303,2018,2018-07-16,og,3794.0,,Rosella (subdariffa) petals (org),7.0,1.1,7.7
8367,2018,2018-08-13,og,3794.0,,Rosella (subdariffa) seed (org),3.0,0.5,1.5
8963,2019,2019-09-13,og,3794.0,,Rosella (subdariffa) petals (org),82.6,15.0,1131.0
9205,2020,2020-07-25,og,3794.0,,Rosella (subdariffa) petals (org),74.7,1.1,78.57
9556,2021,2021-08-27,og,3794.0,,Rosella (subdariffa) petals (org),78.0,1.1,86.0
10441,2022,2022-04-10,og,3794.0,,Rosella (subdariffa) petals (org),71.0,1.1,78.0
10339,2022,2022-07-15,og,3794.0,,Rosella (subdariffa) petals (org),268.0,1.1,295.0
6682,2016,2016-07-20,og,3797.0,,Rosella (subdariffa) petals (org),51.9,1.1,57.0
7334,2017,2017-07-13,og,3797.0,,Rosella (subdariffa) petals (org),23.5,1.1,26.0
8961,2019,2019-09-13,og,3797.0,,Rosella (subdariffa) petals (org),45.5,15.0,655.5
9203,2020,2020-07-25,og,3797.0,,Rosella (subdariffa) petals (org),66.2,1.1,69.22
9562,2021,2021-08-27,og,3797.0,,Rosella (subdariffa) petals (org),40.6,1.1,42.0
10442,2022,2022-04-10,og,3797.0,,Rosella (subdariffa) petals (org),58.0,1.1,64.0
10343,2022,2022-07-15,og,3797.0,,Rosella (subdariffa) petals (org),117.0,1.1,129.0
10346,2022,2022-07-15,og,3797.0,,Rosella (subdariffa) petals (org),100.0,1.1,110.0
